,id_student,code_module_x,code_presentation,final_result,activity_type,id_site,num_of_prev_attempts,studied_credits,sum
36193,2122180,AAA,2013J,Distinction,oucontent,546716,0,60,12
36194,2122180,AAA,2013J,Distinction,oucontent,546717,0,60,27
36195,2122180,AAA,2013J,Distinction,oucontent,546719,0,60,42
36196,2122180,AAA,2013J,Distinction,oucontent,546721,0,60,45
36197,2122180,AAA,2013J,Distinction,oucontent,546723,0,60,31
36198,2122180,AAA,2013J,Distinction,oucontent,546725,0,60,10
36199,2122180,AAA,2013J,Distinction,oucontent,546726,0,60,2
36200,2122180,AAA,2013J,Distinction,oucontent,546728,0,60,35
36201,2122180,AAA,2013J,Distinction,oucontent,546731,0,60,51
36202,2122180,AAA,2013J,Distinction,oucontent,546732,0,60,126
36203,2122180,AAA,2013J,Distinction,oucontent,546733,0,60,80
36204,2122180,AAA,2013J,Distinction,oucontent,546734,0,60,66
36205,2122180,AAA,2013J,Distinction,oucontent,546735,0,60,15
36206,2122180,AAA,2013J,Distinction,oucontent,546736,0,60,51
36207,2122180,AAA,2013J,Distinction,oucontent,546737,0,60,19
36208,2122180,AAA,2013J,Distinction,oucontent,546738,0,60,34
36209,2122180,AAA,2013J,Distinction,oucontent,546739,0,60,86
36210,2122180,AAA,2013J,Distinction,resource,546924,0,60,6
36211,2122180,AAA,2013J,Distinction,resource,546930,0,60,1
36212,2122180,AAA,2013J,Distinction,resource,546935,0,60,1
36213,2122180,AAA,2013J,Distinction,resource,546948,0,60,5
36214,2122180,AAA,2013J,Distinction,resource,546954,0,60,4
36215,2122180,AAA,2013J,Distinction,resource,546960,0,60,2
36216,2122180,AAA,2013J,Distinction,resource,546966,0,60,2
36217,2122180,AAA,2013J,Distinction,resource,546970,0,60,1
36218,2122180,AAA,2013J,Distinction,resource,546986,0,60,1
36219,2122180,AAA,2013J,Distinction,resource,547001,0,60,1
36220,2122180,AAA,2013J,Distinction,resource,547007,0,60,2
36221,2122180,AAA,2013J,Distinction,resource,547009,0,60,2
36222,2122180,AAA,2013J,Distinction,resource,547013,0,60,2
36223,2122180,AAA,2013J,Distinction,resource,547017,0,60,3
36224,2122180,AAA,2013J,Distinction,resource,547032,0,60,1
36225,2122180,AAA,2013J,Distinction,resource,547037,0,60,1
36226,2122180,AAA,2013J,Distinction,subpage,546871,0,60,30
36227,2122180,AAA,2013J,Distinction,subpage,546873,0,60,1
36228,2122180,AAA,2013J,Distinction,subpage,546874,0,60,7
36229,2122180,AAA,2013J,Distinction,subpage,546876,0,60,55
36230,2122180,AAA,2013J,Distinction,subpage,546879,0,60,57
36231,2122180,AAA,2013J,Distinction,url,546883,0,60,42
36232,2122180,AAA,2013J,Distinction,url,546887,0,60,1
36233,2122180,AAA,2013J,Distinction,url,546896,0,60,1
36234,2122180,AAA,2013J,Distinction,url,546900,0,60,5
37708,2244332,AAA,2014J,Distinction,dataplus,877421,0,60,12
37709,2244332,AAA,2014J,Distinction,dataplus,877422,0,60,7
37710,2244332,AAA,2014J,Distinction,dataplus,877423,0,60,20
37711,2244332,AAA,2014J,Distinction,forumng,877011,0,60,718
37712,2244332,AAA,2014J,Distinction,forumng,877012,0,60,29
37713,2244332,AAA,2014J,Distinction,forumng,877015,0,60,3490
37714,2244332,AAA,2014J,Distinction,forumng,877023,0,60,71
37715,2244332,AAA,2014J,Distinction,forumng,877025,0,60,1070
37716,2244332,AAA,2014J,Distinction,forumng,877026,0,60,1222
37717,2244332,AAA,2014J,Distinction,homepage,877030,0,60,4392
37718,2244332,AAA,2014J,Distinction,oucollaborate,877380,0,60,2
37719,2244332,AAA,2014J,Distinction,oucontent,877031,0,60,69
37720,2244332,AAA,2014J,Distinction,oucontent,877032,0,60,75
37721,2244332,AAA,2014J,Distinction,oucontent,877033,0,60,25
37722,2244332,AAA,2014J,Distinction,oucontent,877034,0,60,46
37723,2244332,AAA,2014J,Distinction,oucontent,877035,0,60,46
37724,2244332,AAA,2014J,Distinction,oucontent,877036,0,60,11
37725,2244332,AAA,2014J,Distinction,oucontent,877037,0,60,118
37726,2244332,AAA,2014J,Distinction,oucontent,877038,0,60,5
37727,2244332,AAA,2014J,Distinction,oucontent,877039,0,60,51
37728,2244332,AAA,2014J,Distinction,oucontent,877040,0,60,170
37729,2244332,AAA,2014J,Distinction,oucontent,877041,0,60,17
37730,2244332,AAA,2014J,Distinction,oucontent,877042,0,60,48
37731,2244332,AAA,2014J,Distinction,oucontent,877043,0,60,3
37732,2244332,AAA,2014J,Distinction,oucontent,877044,0,60,25
37733,2244332,AAA,2014J,Distinction,oucontent,877045,0,60,24
37734,2244332,AAA,2014J,Distinction,oucontent,877046,0,60,28
37735,2244332,AAA,2014J,Distinction,oucontent,877047,0,60,12
37736,2244332,AAA,2014J,Distinction,oucontent,877049,0,60,1
37737,2244332,AAA,2014J,Distinction,oucontent,877051,0,60,110
37738,2244332,AAA,2014J,Distinction,oucontent,877052,0,60,86
37739,2244332,AAA,2014J,Distinction,oucontent,877053,0,60,62
37740,2244332,AAA,2014J,Distinction,oucontent,877054,0,60,41
37741,2244332,AAA,2014J,Distinction,oucontent,877055,0,60,70
37742,2244332,AAA,2014J,Distinction,oucontent,877057,0,60,8
37743,2244332,AAA,2014J,Distinction,oucontent,877058,0,60,78
37744,2244332,AAA,2014J,Distinction,oucontent,877059,0,60,59
37745,2244332,AAA,2014J,Distinction,oucontent,877061,0,60,48
37746,2244332,AAA,2014J,Distinction,oucontent,877062,0,60,92
37747,2244332,AAA,2014J,Distinction,oucontent,877064,0,60,82
37748,2244332,AAA,2014J,Distinction,oucontent,877066,0,60,9
37749,2244332,AAA,2014J,Distinction,oucontent,877067,0,60,77
37750,2244332,AAA,2014J,Distinction,oucontent,877069,0,60,6
37751,2244332,AAA,2014J,Distinction,oucontent,877070,0,60,33
37752,2244332,AAA,2014J,Distinction,oucontent,877072,0,60,2
37753,2244332,AAA,2014J,Distinction,oucontent,877073,0,60,12
37754,2244332,AAA,2014J,Distinction,oucontent,877074,0,60,26
37755,2244332,AAA,2014J,Distinction,oucontent,877075,0,60,21
37756,2244332,AAA,2014J,Distinction,oucontent,877076,0,60,95
37757,2244332,AAA,2014J,Distinction,oucontent,877077,0,60,20
37758,2244332,AAA,2014J,Distinction,oucontent,877078,0,60,50
37759,2244332,AAA,2014J,Distinction,oucontent,877079,0,60,27
37760,2244332,AAA,2014J,Distinction,oucontent,877080,0,60,70
37761,2244332,AAA,2014J,Distinction,oucontent,877081,0,60,53
37762,2244332,AAA,2014J,Distinction,oucontent,877082,0,60,26
37763,2244332,AAA,2014J,Distinction,oucontent,877084,0,60,53
37764,2244332,AAA,2014J,Distinction,oucontent,877085,0,60,43
37765,2244332,AAA,2014J,Distinction,oucontent,877086,0,60,7
37766,2244332,AAA,2014J,Distinction,oucontent,877087,0,60,61
37767,2244332,AAA,2014J,Distinction,oucontent,877088,0,60,53
37768,2244332,AAA,2014J,Distinction,oucontent,877089,0,60,63
37769,2244332,AAA,2014J,Distinction,oucontent,877091,0,60,50
37770,2244332,AAA,2014J,Distinction,oucontent,877092,0,60,13
37771,2244332,AAA,2014J,Distinction,oucontent,877093,0,60,69
37772,2244332,AAA,2014J,Distinction,oucontent,877094,0,60,52
37773,2244332,AAA,2014J,Distinction,oucontent,877095,0,60,22
37774,2244332,AAA,2014J,Distinction,oucontent,877096,0,60,16
37775,2244332,AAA,2014J,Distinction,oucontent,877098,0,60,21
37776,2244332,AAA,2014J,Distinction,oucontent,877099,0,60,21
37777,2244332,AAA,2014J,Distinction,oucontent,877100,0,60,9
37778,2244332,AAA,2014J,Distinction,resource,877142,0,60,1
37779,2244332,AAA,2014J,Distinction,resource,877145,0,60,1
37780,2244332,AAA,2014J,Distinction,resource,877152,0,60,1
37781,2244332,AAA,2014J,Distinction,resource,877156,0,60,1
37782,2244332,AAA,2014J,Distinction,resource,877158,0,60,1
37783,2244332,AAA,2014J,Distinction,resource,877196,0,60,1
37784,2244332,AAA,2014J,Distinction,resource,877210,0,60,1
37785,2244332,AAA,2014J,Distinction,resource,877211,0,60,2
37786,2244332,AAA,2014J,Distinction,resource,877228,0,60,4
37787,2244332,AAA,2014J,Distinction,resource,877231,0,60,1
37788,2244332,AAA,2014J,Distinction,resource,877237,0,60,1
37789,2244332,AAA,2014J,Distinction,resource,877260,0,60,1
37790,2244332,AAA,2014J,Distinction,resource,1010323,0,60,1
37791,2244332,AAA,2014J,Distinction,subpage,877128,0,60,49
37792,2244332,AAA,2014J,Distinction,subpage,877129,0,60,1
37793,2244332,AAA,2014J,Distinction,subpage,877134,0,60,84
37794,2244332,AAA,2014J,Distinction,subpage,877135,0,60,19
37795,2244332,AAA,2014J,Distinction,url,877386,0,60,79
37796,2244332,AAA,2014J,Distinction,url,877387,0,60,1
37797,2244332,AAA,2014J,Distinction,url,877399,0,60,6
38509,2339528,AAA,2013J,Distinction,forumng,546644,0,60,23
38510,2339528,AAA,2013J,Distinction,forumng,546645,0,60,5
38511,2339528,AAA,2013J,Distinction,forumng,546647,0,60,7
38512,2339528,AAA,2013J,Distinction,forumng,546653,0,60,1
38513,2339528,AAA,2013J,Distinction,forumng,546654,0,60,8
38514,2339528,AAA,2013J,Distinction,forumng,546655,0,60,7
38515,2339528,AAA,2013J,Distinction,forumng,546656,0,60,11
38516,2339528,AAA,2013J,Distinction,forumng,546657,0,60,55
38517,2339528,AAA,2013J,Distinction,forumng,546658,0,60,4
38518,2339528,AAA,2013J,Distinction,homepage,546614,0,60,86
38519,2339528,AAA,2013J,Distinction,oucontent,546667,0,60,16
38520,2339528,AAA,2013J,Distinction,oucontent,546668,0,60,2
38521,2339528,AAA,2013J,Distinction,oucontent,546669,0,60,24
38522,2339528,AAA,2013J,Distinction,oucontent,546671,0,60,2
38523,2339528,AAA,2013J,Distinction,oucontent,546672,0,60,1
38524,2339528,AAA,2013J,Distinction,oucontent,546675,0,60,3
38525,2339528,AAA,2013J,Distinction,oucontent,546680,0,60,8
38526,2339528,AAA,2013J,Distinction,oucontent,546681,0,60,1
38527,2339528,AAA,2013J,Distinction,oucontent,546682,0,60,2
38528,2339528,AAA,2013J,Distinction,oucontent,546683,0,60,4
38529,2339528,AAA,2013J,Distinction,oucontent,546686,0,60,5
38530,2339528,AAA,2013J,Distinction,oucontent,546688,0,60,1
38531,2339528,AAA,2013J,Distinction,oucontent,546691,0,60,6
38532,2339528,AAA,2013J,Distinction,oucontent,546692,0,60,6
38533,2339528,AAA,2013J,Distinction,oucontent,546696,0,60,11
38534,2339528,AAA,2013J,Distinction,oucontent,546699,0,60,2
38535,2339528,AAA,2013J,Distinction,oucontent,546703,0,60,6
38536,2339528,AAA,2013J,Distinction,oucontent,546709,0,60,2
38537,2339528,AAA,2013J,Distinction,oucontent,546712,0,60,2
38538,2339528,AAA,2013J,Distinction,oucontent,546713,0,60,8
38539,2339528,AAA,2013J,Distinction,oucontent,546714,0,60,33
38540,2339528,AAA,2013J,Distinction,oucontent,546719,0,60,2
38541,2339528,AAA,2013J,Distinction,oucontent,546731,0,60,20
38542,2339528,AAA,2013J,Distinction,oucontent,546732,0,60,34
38543,2339528,AAA,2013J,Distinction,oucontent,546733,0,60,4
38544,2339528,AAA,2013J,Distinction,oucontent,546734,0,60,31
38545,2339528,AAA,2013J,Distinction,oucontent,546736,0,60,8
38546,2339528,AAA,2013J,Distinction,oucontent,546739,0,60,27
38547,2339528,AAA,2013J,Distinction,resource,546948,0,60,2
38548,2339528,AAA,2013J,Distinction,resource,546965,0,60,1
38549,2339528,AAA,2013J,Distinction,resource,546966,0,60,1
38550,2339528,AAA,2013J,Distinction,resource,546970,0,60,1
38551,2339528,AAA,2013J,Distinction,resource,546990,0,60,1
38552,2339528,AAA,2013J,Distinction,resource,547013,0,60,3
38553,2339528,AAA,2013J,Distinction,resource,547017,0,60,2
38554,2339528,AAA,2013J,Distinction,subpage,546871,0,60,10
38555,2339528,AAA,2013J,Distinction,subpage,546874,0,60,2
38556,2339528,AAA,2013J,Distinction,subpage,546876,0,60,32
38557,2339528,AAA,2013J,Distinction,subpage,546879,0,60,34
38558,2339528,AAA,2013J,Distinction,url,546883,0,60,26
39002,2363863,AAA,2014J,Distinction,dataplus,877421,0,60,4
39003,2363863,AAA,2014J,Distinction,dataplus,877423,0,60,6
39004,2363863,AAA,2014J,Distinction,forumng,877011,0,60,255
39005,2363863,AAA,2014J,Distinction,forumng,877012,0,60,290
39006,2363863,AAA,2014J,Distinction,forumng,877015,0,60,251
39007,2363863,AAA,2014J,Distinction,forumng,877023,0,60,12
39008,2363863,AAA,2014J,Distinction,forumng,877025,0,60,72
39009,2363863,AAA,2014J,Distinction,forumng,877026,0,60,38
39010,2363863,AAA,2014J,Distinction,homepage,877030,0,60,1241
39011,2363863,AAA,2014J,Distinction,oucollaborate,877380,0,60,2
39012,2363863,AAA,2014J,Distinction,oucontent,877031,0,60,70
39013,2363863,AAA,2014J,Distinction,oucontent,877032,0,60,46
39014,2363863,AAA,2014J,Distinction,oucontent,877033,0,60,45
39015,2363863,AAA,2014J,Distinction,oucontent,877034,0,60,14
39016,2363863,AAA,2014J,Distinction,oucontent,877035,0,60,42
39017,2363863,AAA,2014J,Distinction,oucontent,877036,0,60,20
39018,2363863,AAA,2014J,Distinction,oucontent,877037,0,60,87
39019,2363863,AAA,2014J,Distinction,oucontent,877038,0,60,10
39020,2363863,AAA,2014J,Distinction,oucontent,877039,0,60,52
39021,2363863,AAA,2014J,Distinction,oucontent,877040,0,60,134
39022,2363863,AAA,2014J,Distinction,oucontent,877041,0,60,66
39023,2363863,AAA,2014J,Distinction,oucontent,877042,0,60,6
39024,2363863,AAA,2014J,Distinction,oucontent,877043,0,60,4
39025,2363863,AAA,2014J,Distinction,oucontent,877044,0,60,34
39026,2363863,AAA,2014J,Distinction,oucontent,877045,0,60,23
39027,2363863,AAA,2014J,Distinction,oucontent,877047,0,60,7
39028,2363863,AAA,2014J,Distinction,oucontent,877049,0,60,14
39029,2363863,AAA,2014J,Distinction,oucontent,877050,0,60,3
39030,2363863,AAA,2014J,Distinction,oucontent,877051,0,60,73
39031,2363863,AAA,2014J,Distinction,oucontent,877052,0,60,29
39032,2363863,AAA,2014J,Distinction,oucontent,877053,0,60,21
39033,2363863,AAA,2014J,Distinction,oucontent,877054,0,60,1
39034,2363863,AAA,2014J,Distinction,oucontent,877055,0,60,4
39035,2363863,AAA,2014J,Distinction,oucontent,877056,0,60,7
39036,2363863,AAA,2014J,Distinction,oucontent,877058,0,60,14
39037,2363863,AAA,2014J,Distinction,oucontent,877059,0,60,120
39038,2363863,AAA,2014J,Distinction,oucontent,877061,0,60,58
39039,2363863,AAA,2014J,Distinction,oucontent,877062,0,60,19
39040,2363863,AAA,2014J,Distinction,oucontent,877064,0,60,83
39041,2363863,AAA,2014J,Distinction,oucontent,877065,0,60,1
39042,2363863,AAA,2014J,Distinction,oucontent,877066,0,60,17
39043,2363863,AAA,2014J,Distinction,oucontent,877067,0,60,40
39044,2363863,AAA,2014J,Distinction,oucontent,877068,0,60,3
39045,2363863,AAA,2014J,Distinction,oucontent,877069,0,60,10
39046,2363863,AAA,2014J,Distinction,oucontent,877073,0,60,15
39047,2363863,AAA,2014J,Distinction,oucontent,877074,0,60,33
39048,2363863,AAA,2014J,Distinction,oucontent,877075,0,60,1
39049,2363863,AAA,2014J,Distinction,oucontent,877076,0,60,47
39050,2363863,AAA,2014J,Distinction,oucontent,877077,0,60,3
39051,2363863,AAA,2014J,Distinction,oucontent,877078,0,60,4
39052,2363863,AAA,2014J,Distinction,oucontent,877079,0,60,22
39053,2363863,AAA,2014J,Distinction,oucontent,877080,0,60,32
39054,2363863,AAA,2014J,Distinction,oucontent,877081,0,60,11
39055,2363863,AAA,2014J,Distinction,oucontent,877082,0,60,6
39056,2363863,AAA,2014J,Distinction,oucontent,877084,0,60,20
39057,2363863,AAA,2014J,Distinction,oucontent,877085,0,60,45
39058,2363863,AAA,2014J,Distinction,oucontent,877086,0,60,34
39059,2363863,AAA,2014J,Distinction,oucontent,877087,0,60,35
39060,2363863,AAA,2014J,Distinction,oucontent,877088,0,60,23
39061,2363863,AAA,2014J,Distinction,oucontent,877089,0,60,24
39062,2363863,AAA,2014J,Distinction,oucontent,877091,0,60,111
39063,2363863,AAA,2014J,Distinction,oucontent,877093,0,60,104
39064,2363863,AAA,2014J,Distinction,oucontent,877094,0,60,65
39065,2363863,AAA,2014J,Distinction,oucontent,877095,0,60,6
39066,2363863,AAA,2014J,Distinction,oucontent,877096,0,60,7
39067,2363863,AAA,2014J,Distinction,oucontent,877098,0,60,35
39068,2363863,AAA,2014J,Distinction,oucontent,877099,0,60,6
39069,2363863,AAA,2014J,Distinction,resource,877140,0,60,2
39070,2363863,AAA,2014J,Distinction,resource,877142,0,60,6
39071,2363863,AAA,2014J,Distinction,resource,877151,0,60,3
39072,2363863,AAA,2014J,Distinction,resource,877152,0,60,2
39073,2363863,AAA,2014J,Distinction,resource,877156,0,60,5
39074,2363863,AAA,2014J,Distinction,resource,877158,0,60,4
39075,2363863,AAA,2014J,Distinction,resource,877162,0,60,1
39076,2363863,AAA,2014J,Distinction,resource,877168,0,60,1
39077,2363863,AAA,2014J,Distinction,resource,877172,0,60,1
39078,2363863,AAA,2014J,Distinction,resource,877182,0,60,1
39079,2363863,AAA,2014J,Distinction,resource,877184,0,60,1
39080,2363863,AAA,2014J,Distinction,resource,877187,0,60,1
39081,2363863,AAA,2014J,Distinction,resource,877190,0,60,1
39082,2363863,AAA,2014J,Distinction,resource,877196,0,60,1
39083,2363863,AAA,2014J,Distinction,resource,877197,0,60,1
39084,2363863,AAA,2014J,Distinction,resource,877198,0,60,2
39085,2363863,AAA,2014J,Distinction,resource,877211,0,60,2
39086,2363863,AAA,2014J,Distinction,resource,877216,0,60,1
39087,2363863,AAA,2014J,Distinction,resource,877228,0,60,4
39088,2363863,AAA,2014J,Distinction,resource,877231,0,60,9
39089,2363863,AAA,2014J,Distinction,resource,877237,0,60,2
39090,2363863,AAA,2014J,Distinction,resource,877241,0,60,1
39091,2363863,AAA,2014J,Distinction,resource,877255,0,60,1
39092,2363863,AAA,2014J,Distinction,resource,877256,0,60,1
39093,2363863,AAA,2014J,Distinction,resource,877259,0,60,2
39094,2363863,AAA,2014J,Distinction,resource,877261,0,60,1
39095,2363863,AAA,2014J,Distinction,resource,1010323,0,60,7
39096,2363863,AAA,2014J,Distinction,subpage,877128,0,60,93
39097,2363863,AAA,2014J,Distinction,subpage,877129,0,60,4
39098,2363863,AAA,2014J,Distinction,subpage,877134,0,60,133
39099,2363863,AAA,2014J,Distinction,subpage,877135,0,60,26
39100,2363863,AAA,2014J,Distinction,url,877381,0,60,2
39101,2363863,AAA,2014J,Distinction,url,877386,0,60,2
39102,2363863,AAA,2014J,Distinction,url,877399,0,60,120
39935,2412002,AAA,2013J,Distinction,dataplus,547047,0,90,2
39936,2412002,AAA,2013J,Distinction,dataplus,547048,0,90,4
39937,2412002,AAA,2013J,Distinction,dataplus,547049,0,90,10
39938,2412002,AAA,2013J,Distinction,dataplus,547050,0,90,30
39939,2412002,AAA,2013J,Distinction,forumng,546644,0,90,2
39940,2412002,AAA,2013J,Distinction,forumng,546645,0,90,20
39941,2412002,AAA,2013J,Distinction,forumng,546650,0,90,1
39942,2412002,AAA,2013J,Distinction,forumng,546652,0,90,272
39943,2412002,AAA,2013J,Distinction,forumng,546654,0,90,207
39944,2412002,AAA,2013J,Distinction,forumng,546655,0,90,2
39945,2412002,AAA,2013J,Distinction,forumng,546657,0,90,36
39946,2412002,AAA,2013J,Distinction,forumng,546658,0,90,3
39947,2412002,AAA,2013J,Distinction,forumng,546659,0,90,1
39948,2412002,AAA,2013J,Distinction,glossary,546660,0,90,13
39949,2412002,AAA,2013J,Distinction,homepage,546614,0,90,729
39950,2412002,AAA,2013J,Distinction,oucollaborate,547067,0,90,3
39951,2412002,AAA,2013J,Distinction,oucontent,546662,0,90,160
39952,2412002,AAA,2013J,Distinction,oucontent,546664,0,90,2
39953,2412002,AAA,2013J,Distinction,oucontent,546665,0,90,29
39954,2412002,AAA,2013J,Distinction,oucontent,546666,0,90,12
39955,2412002,AAA,2013J,Distinction,oucontent,546667,0,90,47
39956,2412002,AAA,2013J,Distinction,oucontent,546668,0,90,11
39957,2412002,AAA,2013J,Distinction,oucontent,546669,0,90,67
39958,2412002,AAA,2013J,Distinction,oucontent,546670,0,90,16
39959,2412002,AAA,2013J,Distinction,oucontent,546671,0,90,3
39960,2412002,AAA,2013J,Distinction,oucontent,546672,0,90,1
39961,2412002,AAA,2013J,Distinction,oucontent,546674,0,90,10
39962,2412002,AAA,2013J,Distinction,oucontent,546675,0,90,26
39963,2412002,AAA,2013J,Distinction,oucontent,546676,0,90,51
39964,2412002,AAA,2013J,Distinction,oucontent,546677,0,90,9
39965,2412002,AAA,2013J,Distinction,oucontent,546678,0,90,40
39966,2412002,AAA,2013J,Distinction,oucontent,546680,0,90,25
39967,2412002,AAA,2013J,Distinction,oucontent,546681,0,90,24
39968,2412002,AAA,2013J,Distinction,oucontent,546682,0,90,15
39969,2412002,AAA,2013J,Distinction,oucontent,546683,0,90,32
39970,2412002,AAA,2013J,Distinction,oucontent,546684,0,90,56
39971,2412002,AAA,2013J,Distinction,oucontent,546685,0,90,37
39972,2412002,AAA,2013J,Distinction,oucontent,546686,0,90,11
39973,2412002,AAA,2013J,Distinction,oucontent,546687,0,90,22
39974,2412002,AAA,2013J,Distinction,oucontent,546688,0,90,11
39975,2412002,AAA,2013J,Distinction,oucontent,546689,0,90,1
39976,2412002,AAA,2013J,Distinction,oucontent,546690,0,90,6
39977,2412002,AAA,2013J,Distinction,oucontent,546691,0,90,18
39978,2412002,AAA,2013J,Distinction,oucontent,546692,0,90,61
39979,2412002,AAA,2013J,Distinction,oucontent,546693,0,90,8
39980,2412002,AAA,2013J,Distinction,oucontent,546694,0,90,39
39981,2412002,AAA,2013J,Distinction,oucontent,546695,0,90,9
39982,2412002,AAA,2013J,Distinction,oucontent,546696,0,90,17
39983,2412002,AAA,2013J,Distinction,oucontent,546697,0,90,34
39984,2412002,AAA,2013J,Distinction,oucontent,546699,0,90,22
