,score,score,score
1938355,50.0,85.0,73.0
1939179,36.0,47.0,41.0
1939193,47.0,82.0,64.66666666666667
1939695,72.0,100.0,84.72727272727273
1941248,80.0,100.0,91.36363636363636
1942396,40.0,65.0,53.6
1942491,57.0,88.0,74.88888888888889
1942870,80.0,100.0,95.77777777777777
1942999,70.0,81.0,75.5
1943214,49.0,77.0,63.0
1944130,53.0,83.0,71.85714285714286
1944167,25.0,76.0,57.666666666666664
1945240,25.0,94.0,69.85
1945434,71.0,95.0,83.57142857142857
1945945,58.0,92.0,69.75
1946308,66.0,100.0,81.72727272727273
1947156,68.0,87.0,76.2
1947911,75.0,90.0,82.0
1948159,88.0,100.0,94.93333333333334
1949484,52.0,66.0,59.0
1950911,20.0,100.0,71.875
1950923,69.0,91.0,78.91666666666667
1951080,70.0,95.0,81.8
1951127,77.0,96.0,86.0
1951139,60.0,93.0,82.22222222222223
1951727,88.0,98.0,93.14285714285714
1951925,81.0,81.0,81.0
1954147,64.0,97.0,81.83333333333333
1954230,75.0,93.0,84.5
1955634,55.0,100.0,87.4
1957682,79.0,100.0,93.36363636363636
1958121,89.0,100.0,94.2
1960479,56.0,93.0,70.2
1961652,46.0,64.0,55.0
1961938,77.0,100.0,95.0
1962049,59.0,90.0,75.83333333333333
1962062,66.0,91.0,80.66666666666667
1962128,26.0,92.0,59.0
1962854,59.0,94.0,77.16666666666667
1963287,59.0,60.0,59.5
1963677,53.0,89.0,71.14285714285714
1966591,84.0,96.0,88.66666666666667
1966597,29.0,79.0,62.0
1967783,60.0,70.0,65.0
1967937,74.0,100.0,86.33333333333333
1968757,23.0,89.0,59.46153846153846
1969081,72.0,72.0,72.0
1969407,26.0,84.0,62.75
1969985,60.0,100.0,77.5
1970390,78.0,90.0,83.6
1971393,40.0,100.0,83.27272727272727
1972092,51.0,84.0,67.25
1972832,1.0,88.0,58.8
1974271,59.0,90.0,74.41666666666667
1975209,58.0,70.0,64.0
1976139,40.0,78.0,67.25
1976350,35.0,100.0,80.21428571428571
1977701,60.0,100.0,77.77777777777777
1980822,68.0,86.0,77.25
1981053,61.0,90.0,79.85714285714286
1982166,46.0,98.0,82.95238095238095
1982833,53.0,92.0,76.25
1982845,38.0,92.0,76.64285714285714
1983921,44.0,86.0,64.75
1984169,74.0,74.0,74.0
1986081,44.0,44.0,44.0
1986180,29.0,80.0,50.142857142857146
1986370,57.0,86.0,72.75
1989014,48.0,100.0,66.4
1990127,23.0,100.0,71.25
1990650,77.0,77.0,77.0
1991399,83.0,100.0,91.9375
1991903,85.0,92.0,89.25
1992145,49.0,81.0,69.0
1993672,20.0,100.0,48.8
1993905,75.0,100.0,88.33333333333333
1993955,52.0,90.0,70.75
1994385,78.0,78.0,78.0
1994610,88.0,91.0,89.5
1994632,68.0,100.0,88.66666666666667
1995177,79.0,97.0,88.58333333333333
1995239,71.0,91.0,82.0
1995532,88.0,92.0,90.0
1997164,72.0,100.0,89.57142857142857
1997796,77.0,100.0,88.0
1998790,50.0,100.0,78.875
1998834,34.0,96.0,81.0
1999952,70.0,91.0,80.08333333333333
2000491,53.0,100.0,79.25
2001102,19.0,48.0,37.75
2001461,20.0,82.0,65.85714285714286
2001665,32.0,96.0,79.54545454545455
2001687,60.0,100.0,77.7
2002046,75.0,100.0,82.4
2002415,60.0,100.0,84.2
2002664,74.0,88.0,80.75
2002727,78.0,82.0,80.5
2004143,60.0,100.0,77.85714285714286
2004220,45.0,88.0,62.333333333333336
2006283,59.0,100.0,85.0909090909091
2006894,79.0,100.0,93.57142857142857
2008262,30.0,44.0,37.0
2008795,4.0,85.0,64.2
2009239,74.0,100.0,84.0
2009279,0.0,83.0,53.5
2010232,75.0,90.0,84.2
2010245,48.0,78.0,65.81818181818181
2011876,71.0,79.0,76.0
2012900,54.0,68.0,61.0
2012966,75.0,82.0,78.4
2013403,64.0,100.0,91.44444444444444
2014252,38.0,73.0,54.63636363636363
2016517,58.0,95.0,83.11111111111111
2017487,82.0,98.0,89.83333333333333
2019837,72.0,100.0,87.0
2019921,40.0,92.0,63.4
2020628,33.0,96.0,70.5
2020916,11.0,94.0,68.78947368421052
2022801,72.0,100.0,85.72727272727273
2023366,83.0,100.0,94.0
2023561,80.0,100.0,90.0
2024200,94.0,100.0,97.0
2024838,85.0,90.0,87.5
2025233,62.0,94.0,81.0
2025354,85.0,98.0,91.71428571428571
2025589,65.0,92.0,
2026075,63.0,86.0,75.5
2026585,71.0,95.0,85.53846153846153
2028388,13.0,91.0,45.666666666666664
2028474,86.0,86.0,86.0
2028523,63.0,72.0,67.5
2029037,40.0,100.0,75.63636363636364
2029571,78.0,90.0,83.5
2030117,13.0,89.0,48.333333333333336
2030241,15.0,35.0,23.333333333333332
2031252,72.0,98.0,82.9090909090909
2032057,64.0,93.0,81.25
2032058,67.0,84.0,73.66666666666667
2032882,56.0,81.0,69.72727272727273
2033951,80.0,90.0,84.75
2034300,53.0,100.0,78.18181818181819
2034350,87.0,87.0,87.0
2034802,87.0,98.0,91.0
2035022,80.0,100.0,92.0
2035574,60.0,100.0,79.2
2035700,40.0,100.0,82.80952380952381
2036685,40.0,66.0,53.0
2036893,74.0,74.0,74.0
2037479,25.0,77.0,60.875
2039190,91.0,99.0,96.42857142857143
2039810,77.0,90.0,83.63636363636364
2043916,61.0,61.0,61.0
2043939,83.0,98.0,89.14285714285714
2044036,60.0,80.0,69.0
2044299,60.0,82.0,69.0
2045084,72.0,72.0,72.0
2045139,51.0,53.0,52.0
2045440,62.0,88.0,73.66666666666667
2045569,1.0,1.0,1.0
2045818,64.0,95.0,79.58333333333333
2046324,76.0,85.0,81.0
2046628,32.0,50.0,41.0
2047421,40.0,83.0,69.25
2047575,76.0,98.0,88.58333333333333
2049668,40.0,83.0,64.55555555555556
2049740,1.0,48.0,24.5
2050179,78.0,96.0,88.33333333333333
2050998,69.0,77.0,73.0
2051035,70.0,96.0,83.0
2051699,62.0,71.0,66.6
2052942,60.0,100.0,78.57142857142857
2053381,23.0,94.0,79.91666666666667
2053521,80.0,100.0,88.88888888888889
2054019,66.0,94.0,
2055321,42.0,88.0,61.333333333333336
2055671,75.0,75.0,75.0
2056416,66.0,99.0,82.91666666666667
2056486,71.0,95.0,81.66666666666667
2056643,59.0,100.0,91.25
2056947,72.0,72.0,72.0
2057105,61.0,86.0,75.66666666666667
2057803,53.0,78.0,66.0
2057959,80.0,100.0,95.85714285714286
2058815,66.0,88.0,77.0
2060467,56.0,98.0,81.5
2061889,60.0,100.0,76.81818181818181
2062879,55.0,65.0,61.2
2062995,60.0,84.0,74.0
2063578,78.0,100.0,93.47826086956522
2064873,70.0,97.0,86.53846153846153
2065691,30.0,40.0,35.666666666666664
2065756,74.0,96.0,86.0
2065972,65.0,90.0,79.66666666666667
2066504,12.0,12.0,12.0
2067146,45.0,45.0,45.0
2067377,40.0,98.0,83.22222222222223
2067555,50.0,100.0,70.71428571428571
2067799,35.0,100.0,75.33333333333333
2067969,67.0,96.0,80.0
2068627,59.0,59.0,59.0
2068918,72.0,92.0,82.0
2070517,89.0,100.0,97.44444444444444
2071595,86.0,86.0,86.0
2072166,50.0,100.0,70.4
2072671,69.0,79.0,73.66666666666667
2073016,50.0,68.0,58.857142857142854
2074627,58.0,82.0,69.91666666666667
2075945,64.0,95.0,84.85714285714286
2077023,45.0,82.0,68.28571428571429
2078353,14.0,65.0,40.333333333333336
2078479,71.0,100.0,90.81818181818181
2078768,67.0,100.0,83.2
2080340,44.0,67.0,58.666666666666664
2080474,60.0,88.0,69.6
2080539,23.0,86.0,66.92857142857143
2080885,64.0,100.0,83.0909090909091
2080916,95.0,95.0,95.0
2081123,68.0,96.0,81.33333333333333
2081937,60.0,100.0,83.88888888888889
2081955,40.0,100.0,77.0909090909091
2082180,17.0,100.0,75.76923076923077
2082318,60.0,100.0,79.1
2082945,50.0,100.0,84.0
2083576,67.0,100.0,83.45454545454545
2083701,72.0,96.0,84.55555555555556
2083877,60.0,75.0,67.8
2084066,52.0,65.0,59.75
2084711,64.0,100.0,90.88888888888889
2085209,83.0,90.0,86.8
2086400,65.0,75.0,69.2
2087100,81.0,99.0,88.33333333333333
2087182,16.0,60.0,47.5
2087698,85.0,96.0,90.42857142857143
2087747,63.0,100.0,84.63636363636364
2088765,31.0,100.0,84.77272727272727
2088982,24.0,66.0,47.5
2089582,48.0,100.0,86.14285714285714
2090053,65.0,92.0,76.27272727272727
2091096,55.0,100.0,66.0
2091193,55.0,100.0,69.8
2091230,89.0,98.0,92.77777777777777
2091387,78.0,96.0,89.42857142857143
2092834,45.0,100.0,78.5
2093150,60.0,100.0,88.4
2094350,57.0,100.0,84.85714285714286
2094546,35.0,78.0,62.714285714285715
2094849,62.0,76.0,69.0
2095379,66.0,100.0,86.0909090909091
2095576,66.0,90.0,80.33333333333333
2096251,71.0,93.0,80.25
2096918,34.0,76.0,60.55555555555556
2097046,50.0,99.0,82.625
2097916,95.0,100.0,98.72727272727273
2098108,8.0,85.0,48.0
2098405,76.0,90.0,84.57142857142857
2101566,33.0,33.0,33.0
2103305,45.0,100.0,72.5
2103552,43.0,92.0,68.25
2104123,34.0,100.0,75.16666666666667
2104426,61.0,100.0,81.66666666666667
2104505,49.0,80.0,65.6
2104819,80.0,98.0,88.75
2105230,29.0,76.0,53.5
2106955,61.0,96.0,83.25
2107747,68.0,81.0,74.25
2108614,73.0,100.0,92.36363636363636
2108821,76.0,93.0,84.16666666666667
2109013,28.0,78.0,53.0
2109119,35.0,94.0,77.23076923076923
2110039,30.0,30.0,30.0
2111015,40.0,100.0,68.45454545454545
2111313,67.0,93.0,84.57142857142857
2111666,67.0,100.0,86.0
2112088,62.0,78.0,71.57142857142857
2112291,77.0,100.0,92.0
2112670,30.0,78.0,64.75
2114529,54.0,92.0,70.58333333333333
2115250,1.0,93.0,67.8
2115711,72.0,100.0,85.6
2122180,79.0,86.0,82.4
2126013,32.0,53.0,44.0
2127889,76.0,100.0,92.22222222222223
2128283,45.0,96.0,73.66666666666667
2128304,72.0,100.0,87.4
2131008,65.0,99.0,86.41666666666667
2131908,83.0,100.0,91.0
2132811,40.0,100.0,78.1
2132966,60.0,100.0,84.0
2133207,54.0,100.0,83.28571428571429
2133234,72.0,78.0,75.0
2133242,49.0,89.0,78.3076923076923
2134237,36.0,92.0,64.57142857142857
2134304,61.0,73.0,66.25
2134578,31.0,80.0,68.55555555555556
2135315,55.0,100.0,86.55555555555556
2137171,52.0,96.0,83.0952380952381
2137413,73.0,87.0,80.0
2137785,45.0,69.0,57.666666666666664
2138146,51.0,98.0,80.0
2138970,70.0,94.0,80.5
2139037,40.0,98.0,86.52380952380952
2139273,39.0,79.0,65.2
2139353,62.0,71.0,66.5
2140087,64.0,84.0,72.0
2140300,61.0,90.0,75.0
2140311,18.0,86.0,53.42857142857143
2140444,69.0,100.0,85.4
2141085,70.0,94.0,77.66666666666667
2142055,56.0,93.0,73.4
2142243,59.0,85.0,73.0
2142516,82.0,100.0,91.8
2142579,50.0,89.0,67.2
2142853,72.0,92.0,84.8
2143065,76.0,90.0,83.58333333333333
2143312,78.0,99.0,90.66666666666667
2143440,67.0,97.0,79.0
2143739,59.0,98.0,76.16666666666667
2143752,50.0,56.0,52.6
2143922,85.0,100.0,93.42857142857143
2145940,52.0,88.0,74.9090909090909
2146277,48.0,99.0,81.71428571428571
2146792,60.0,78.0,70.0
2146936,23.0,71.0,50.92857142857143
2147620,50.0,100.0,84.625
2147687,64.0,100.0,80.66666666666667
2147713,42.0,86.0,57.857142857142854
2147929,40.0,100.0,76.2
2148540,34.0,84.0,61.666666666666664
2148681,68.0,78.0,72.0
2148859,60.0,100.0,73.81818181818181
2149324,78.0,92.0,85.0
2149487,69.0,100.0,77.2
2149735,59.0,93.0,80.08333333333333
2150849,65.0,84.0,75.5
2151019,97.0,99.0,98.0
2153026,52.0,100.0,82.75
2153153,55.0,71.0,62.2
2153200,81.0,100.0,91.33333333333333
2154220,51.0,89.0,74.2
2154361,43.0,90.0,71.68181818181819
2155014,64.0,79.0,73.8
2156058,70.0,98.0,86.375
2156172,66.0,68.0,67.0
2156514,44.0,87.0,69.21428571428571
2156733,94.0,94.0,94.0
2157412,43.0,90.0,76.57142857142857
2158048,86.0,86.0,86.0
2158196,56.0,60.0,58.0
2158399,64.0,92.0,79.45454545454545
2159868,10.0,89.0,52.666666666666664
2160316,90.0,99.0,93.75
2160453,81.0,100.0,92.4
2161710,29.0,64.0,52.333333333333336
2162388,35.0,91.0,64.0
2162410,86.0,97.0,92.58333333333333
2164251,79.0,100.0,91.54545454545455
2164266,61.0,100.0,89.25
2164705,70.0,70.0,70.0
2164944,40.0,82.0,70.72727272727273
2165164,52.0,70.0,63.2
2166000,63.0,96.0,80.0
2168833,24.0,24.0,24.0
2170320,78.0,91.0,87.5
2171264,70.0,88.0,79.75
2171627,65.0,72.0,69.0
2171834,40.0,100.0,74.22222222222223
2172136,68.0,100.0,95.21428571428571
2172163,71.0,100.0,83.8
2172709,57.0,100.0,77.83333333333333
2173572,69.0,100.0,85.77777777777777
2173643,84.0,98.0,92.25
2173688,53.0,53.0,53.0
2173721,72.0,88.0,77.66666666666667
2174129,75.0,100.0,93.33333333333333
2174835,63.0,100.0,85.72727272727273
2175266,43.0,76.0,58.25
2176759,61.0,88.0,73.41666666666667
2177423,100.0,100.0,100.0
2177720,36.0,97.0,75.25
2177871,64.0,99.0,87.125
2178466,17.0,64.0,42.75
2178686,86.0,100.0,91.66666666666667
2178837,40.0,96.0,74.0909090909091
2178929,70.0,100.0,90.0
2179304,90.0,100.0,95.4
2180090,76.0,98.0,89.16666666666667
2180710,21.0,82.0,66.4
2180994,50.0,100.0,80.88888888888889
2181205,40.0,100.0,68.3
2181700,65.0,100.0,86.11111111111111
2182255,47.0,92.0,70.83333333333333
2182333,80.0,97.0,88.33333333333333
2182846,63.0,70.0,66.0
2185729,72.0,94.0,83.16666666666667
2186992,67.0,96.0,87.83333333333333
2187146,72.0,100.0,91.9090909090909
2187308,1.0,69.0,45.0
2187422,70.0,91.0,81.22222222222223
2187588,74.0,89.0,82.75
2188084,44.0,81.0,67.0
2188469,74.0,86.0,80.0
2189002,78.0,100.0,91.45454545454545
2189620,82.0,95.0,89.0
2191588,36.0,85.0,59.625
2192061,92.0,98.0,95.25
2192113,1.0,1.0,1.0
2193185,60.0,91.0,78.33333333333333
2193231,40.0,40.0,40.0
2194100,61.0,80.0,67.2
2195318,40.0,84.0,70.0
2195445,56.0,97.0,82.6923076923077
2195479,61.0,77.0,71.0
2195853,24.0,75.0,51.6
2195971,64.0,88.0,77.0
2196054,61.0,100.0,84.7
2196923,83.0,100.0,91.85714285714286
2197016,75.0,76.0,75.6
2197175,78.0,94.0,87.41666666666667
2197511,40.0,98.0,77.16666666666667
2197766,81.0,94.0,88.66666666666667
2198914,61.0,91.0,76.5
2198952,51.0,83.0,75.5
2198970,60.0,90.0,79.125
2199455,86.0,99.0,91.5
2201235,67.0,100.0,86.85714285714286
2202076,22.0,74.0,50.5
2203216,55.0,55.0,55.0
2204293,36.0,84.0,67.0
2204389,93.0,99.0,96.25
2204941,70.0,75.0,73.25
2205383,10.0,100.0,82.81818181818181
2205559,28.0,70.0,52.0
2207474,72.0,100.0,82.4
2207874,38.0,66.0,54.666666666666664
2208424,57.0,85.0,71.2
2209728,23.0,97.0,64.92857142857143
2210318,72.0,100.0,86.0
2210666,36.0,100.0,61.666666666666664
2210989,73.0,96.0,83.0
2211630,65.0,100.0,78.0
2211797,57.0,98.0,81.53846153846153
2213424,58.0,100.0,85.9090909090909
2213814,1.0,78.0,39.5
2214631,60.0,100.0,74.4
2214722,80.0,100.0,92.16666666666667
2215898,56.0,87.0,75.71428571428571
2216442,68.0,75.0,72.66666666666667
2216682,63.0,100.0,74.2
2216778,1.0,85.0,61.6
2218693,88.0,96.0,92.58333333333333
2221654,82.0,99.0,91.5
2221869,71.0,100.0,86.81818181818181
2222615,38.0,90.0,71.08333333333333
2223401,58.0,58.0,58.0
2224174,75.0,98.0,87.57142857142857
2226202,41.0,68.0,53.0
2226301,56.0,100.0,77.0
2226620,84.0,100.0,92.0
2227004,42.0,100.0,64.0
2227568,1.0,80.0,55.8
2227786,28.0,81.0,55.0
2228010,1.0,84.0,63.0
2228206,66.0,93.0,81.25
2228601,73.0,100.0,82.8
2229389,68.0,96.0,85.25
2229783,52.0,100.0,78.6
2229785,61.0,61.0,61.0
2229865,73.0,80.0,76.4
2230251,49.0,64.0,56.0
2230407,70.0,89.0,76.33333333333333
2230457,20.0,80.0,56.714285714285715
2231018,58.0,90.0,78.0
2231512,70.0,100.0,79.14285714285714
2231614,60.0,100.0,82.4
2231810,58.0,95.0,74.33333333333333
2231961,47.0,98.0,84.76923076923077
2232218,20.0,93.0,79.28571428571429
2232340,32.0,66.0,47.714285714285715
2232976,64.0,90.0,77.33333333333333
2235019,65.0,75.0,71.0
2236738,62.0,100.0,92.36363636363636
2237223,90.0,94.0,92.0
2237567,72.0,100.0,86.2
2237813,70.0,70.0,70.0
2238019,64.0,64.0,64.0
2238148,83.0,100.0,91.83333333333333
2238424,68.0,68.0,68.0
2238679,40.0,72.0,51.333333333333336
2238904,80.0,80.0,80.0
2239140,65.0,100.0,82.5
2239650,89.0,96.0,91.14285714285714
2239746,58.0,100.0,75.66666666666667
2239848,56.0,95.0,77.88888888888889
2240349,64.0,90.0,76.8
2242067,77.0,100.0,86.2
2242290,70.0,80.0,74.66666666666667
2242383,33.0,33.0,33.0
2242595,57.0,92.0,75.63636363636364
2242732,68.0,92.0,80.66666666666667
2243505,44.0,78.0,65.41666666666667
2243551,18.0,60.0,36.1
2243703,56.0,100.0,80.0
2244214,67.0,67.0,67.0
2244285,64.0,93.0,81.16666666666667
2244332,83.0,86.0,85.2
2244724,47.0,100.0,78.6
2246073,75.0,100.0,86.11111111111111
2247222,35.0,89.0,69.25
2248072,40.0,100.0,72.75
2248122,75.0,100.0,87.81818181818181
2248243,1.0,90.0,61.8
2248715,53.0,97.0,78.15384615384616
2248789,39.0,100.0,83.14285714285714
2249143,49.0,91.0,72.0
2249372,60.0,83.0,70.0
2250842,73.0,100.0,87.25
2251500,1.0,54.0,36.0
2252437,44.0,84.0,67.33333333333333
2252750,11.0,69.0,52.42857142857143
2252765,76.0,94.0,82.0
2252963,70.0,100.0,90.0
2254252,23.0,82.0,61.36363636363637
2254271,55.0,70.0,65.0
2254619,60.0,100.0,79.9090909090909
2254637,52.0,89.0,72.08333333333333
2255516,88.0,99.0,91.5
2255601,38.0,71.0,54.5
2256134,68.0,92.0,76.5
2256318,48.0,94.0,76.16666666666667
2257112,42.0,100.0,84.52380952380952
2257400,74.0,94.0,85.0
2257740,72.0,100.0,87.44444444444444
2257853,67.0,100.0,88.16666666666667
2258124,81.0,93.0,88.5
2258228,50.0,61.0,55.5
2259662,82.0,93.0,88.5
2260861,84.0,96.0,89.85714285714286
2261138,90.0,90.0,90.0
2261142,26.0,89.0,
2262510,20.0,100.0,70.0
2262671,57.0,80.0,68.5
2264054,77.0,94.0,82.25
2264282,75.0,80.0,77.5
2264569,1.0,1.0,1.0
2265419,42.0,80.0,61.0
2265935,52.0,87.0,75.6
2266377,66.0,100.0,77.0
2266650,60.0,100.0,76.66666666666667
2266889,62.0,92.0,79.16666666666667
2268049,77.0,89.0,83.0
2268379,79.0,87.0,83.0
2268380,54.0,100.0,81.0
2269148,38.0,80.0,64.5
2269480,85.0,100.0,94.0909090909091
2269561,1.0,65.0,35.25
2270562,60.0,100.0,85.0
2270880,42.0,100.0,75.0
2271264,52.0,80.0,64.11111111111111
2271644,56.0,80.0,62.166666666666664
2271743,79.0,83.0,80.5
2271766,55.0,100.0,80.71428571428571
2272023,74.0,78.0,76.0
2272474,45.0,100.0,73.77777777777777
2272874,23.0,76.0,49.5
2273119,30.0,50.0,38.333333333333336
2273256,76.0,100.0,86.33333333333333
2273828,80.0,100.0,96.54545454545455
2274542,70.0,93.0,87.0
2274929,44.0,44.0,44.0
2274938,78.0,93.0,85.5
2276854,1.0,1.0,1.0
2277009,47.0,90.0,62.375
2277857,50.0,74.0,65.4
2278095,54.0,95.0,77.0
2278101,44.0,76.0,60.583333333333336
2278390,50.0,100.0,78.8
2278464,35.0,60.0,51.4
2279403,83.0,95.0,89.14285714285714
2279449,71.0,96.0,85.07142857142857
2279538,52.0,52.0,52.0
2280038,84.0,84.0,84.0
2280314,80.0,100.0,92.44444444444444
2280643,80.0,100.0,89.5
2280739,81.0,95.0,87.8
2281286,62.0,100.0,71.6
2281292,55.0,98.0,78.41666666666667
2281441,87.0,95.0,90.5
2281483,72.0,91.0,81.66666666666667
2282040,47.0,90.0,73.85714285714286
2282129,57.0,100.0,74.75
2282620,86.0,99.0,92.25
2283708,73.0,80.0,77.0
2284294,78.0,95.0,88.57142857142857
2284583,48.0,80.0,63.63636363636363
2285156,65.0,100.0,90.0
2285405,60.0,90.0,74.6
2285527,65.0,100.0,85.625
2286312,67.0,97.0,84.41666666666667
2286544,83.0,96.0,91.5
2286574,24.0,79.0,54.666666666666664
2288454,64.0,88.0,77.5
2288599,45.0,45.0,45.0
2288607,60.0,100.0,76.45454545454545
2289032,50.0,73.0,61.5
2289071,64.0,93.0,83.75
2289145,50.0,100.0,75.11111111111111
2289847,80.0,94.0,88.0
2290090,77.0,100.0,86.7
2290267,54.0,82.0,71.58333333333333
2290604,28.0,70.0,51.714285714285715
2290883,66.0,94.0,83.08333333333333
2290886,70.0,99.0,85.0
2291598,61.0,100.0,82.0909090909091
2291760,59.0,100.0,77.0909090909091
2292724,31.0,87.0,67.0
2293443,40.0,100.0,79.18181818181819
2293511,75.0,100.0,90.5
2293923,52.0,72.0,61.2
2294490,73.0,100.0,91.0
2296163,58.0,82.0,70.14285714285714
2296716,1.0,1.0,1.0
2296749,60.0,80.0,70.63636363636364
2297016,88.0,100.0,94.5
2297896,57.0,74.0,62.6
2298106,71.0,95.0,88.5
2298895,72.0,99.0,92.52380952380952
2299338,83.0,100.0,91.63636363636364
2299682,20.0,20.0,
2299745,1.0,54.0,27.5
2299808,81.0,96.0,89.66666666666667
2300911,61.0,100.0,83.33333333333333
2300913,40.0,100.0,72.2
2301111,91.0,91.0,91.0
2301511,52.0,60.0,56.0
2301830,70.0,91.0,81.0
2302925,65.0,100.0,84.4
2303413,72.0,95.0,86.0909090909091
2304417,58.0,98.0,79.25
2305957,49.0,49.0,49.0
2306016,82.0,98.0,90.83333333333333
2306410,63.0,90.0,83.25
2306519,43.0,81.0,67.42857142857143
2307237,40.0,90.0,70.83333333333333
2308026,41.0,100.0,69.81818181818181
2308528,59.0,100.0,85.44444444444444
2308564,60.0,100.0,89.72727272727273
2310615,80.0,94.0,85.71428571428571
2311714,60.0,100.0,86.11111111111111
2312279,29.0,100.0,81.08333333333333
2312620,11.0,51.0,32.0
2312783,80.0,100.0,90.0
2312809,14.0,82.0,50.857142857142854
2314761,67.0,85.0,78.66666666666667
2315082,81.0,100.0,90.33333333333333
2316201,72.0,97.0,84.88888888888889
2316717,80.0,98.0,91.6
2317273,60.0,100.0,83.9
2317337,65.0,65.0,65.0
2318055,70.0,79.0,75.8
2318161,1.0,75.0,53.2
2318590,64.0,90.0,73.42857142857143
2318763,60.0,100.0,80.0
2320306,89.0,100.0,95.0
2321660,64.0,100.0,72.6
2322046,50.0,80.0,65.0
2322342,71.0,100.0,86.2
2323944,84.0,99.0,93.16666666666667
2325606,74.0,97.0,88.75
2326401,64.0,68.0,66.0
2326475,41.0,75.0,61.833333333333336
2326597,42.0,96.0,66.66666666666667
2327045,72.0,94.0,85.42857142857143
2327072,64.0,100.0,88.1
2327472,34.0,90.0,60.5625
2327494,64.0,97.0,78.23529411764706
2327710,30.0,30.0,30.0
2328759,28.0,85.0,54.25
2329342,44.0,72.0,57.2
2330254,60.0,78.0,69.8
2330534,83.0,100.0,93.6
2331750,82.0,98.0,92.0
2332060,35.0,87.0,58.5
2332934,53.0,80.0,66.63636363636364
2333156,94.0,100.0,98.11111111111111
2333244,63.0,100.0,91.63636363636364
2333415,1.0,81.0,63.4
2334319,60.0,100.0,82.63636363636364
2334930,60.0,100.0,81.72727272727273
2336550,55.0,100.0,68.6
2336922,78.0,94.0,87.57142857142857
2337362,70.0,98.0,87.25
2337441,82.0,82.0,82.0
2337889,75.0,99.0,85.33333333333333
2338255,67.0,97.0,82.9090909090909
2338290,67.0,97.0,82.6
2338422,54.0,99.0,77.5
2338535,22.0,99.0,51.8
2338586,74.0,100.0,83.0
2339267,47.0,81.0,67.72727272727273
2339333,6.0,86.0,63.4
2339528,74.0,85.0,80.0
2339789,73.0,100.0,88.0
2340165,75.0,100.0,89.18181818181819
2340230,50.0,83.0,66.33333333333333
2340746,23.0,88.0,64.0
2340786,84.0,100.0,92.0
2341415,82.0,98.0,91.75
2341420,68.0,95.0,79.08333333333333
2341830,49.0,92.0,77.85714285714286
2341839,80.0,80.0,80.0
2342238,50.0,50.0,50.0
2342399,54.0,93.0,76.0
2342426,67.0,80.0,73.2
2343293,56.0,82.0,71.25
2343337,82.0,100.0,90.16666666666667
2343354,55.0,100.0,82.77777777777777
2343413,70.0,100.0,89.9090909090909
2343785,63.0,96.0,83.16666666666667
2343809,30.0,85.0,68.57142857142857
2344901,35.0,67.0,51.5
2344957,53.0,98.0,76.25
2345438,83.0,96.0,90.0
2345751,77.0,95.0,88.0
2345900,87.0,100.0,93.66666666666667
2346025,39.0,39.0,39.0
2346145,1.0,87.0,66.8
2346679,53.0,81.0,69.08333333333333
2347802,80.0,100.0,93.88888888888889
2348111,61.0,94.0,75.5
2348120,16.0,82.0,59.333333333333336
2348961,43.0,81.0,64.85714285714286
2349825,57.0,100.0,79.0
2350300,49.0,86.0,69.25
2351235,72.0,78.0,75.0
2351589,80.0,100.0,95.71428571428571
2351969,50.0,88.0,76.0
2352280,77.0,91.0,85.5
2352407,41.0,88.0,68.25
2353764,38.0,100.0,56.0
2353766,50.0,50.0,50.0
2354732,55.0,88.0,73.16666666666667
2355214,68.0,94.0,78.8
2355274,56.0,84.0,70.5
2355470,48.0,60.0,54.4
2355555,38.0,38.0,38.0
2356196,81.0,81.0,81.0
2356318,32.0,75.0,48.4
2356801,74.0,87.0,80.57142857142857
2356809,15.0,100.0,85.81818181818181
2357019,55.0,80.0,67.0
2357629,80.0,97.0,88.5
2357806,73.0,80.0,76.5
2358056,56.0,79.0,67.8
2358258,82.0,100.0,93.8
2358423,44.0,92.0,66.57142857142857
2358707,20.0,92.0,60.333333333333336
2358969,62.0,79.0,69.0
2359191,43.0,82.0,65.85714285714286
2359504,80.0,80.0,80.0
2360322,65.0,85.0,77.0
2360559,74.0,94.0,83.0
2361633,68.0,100.0,88.6
2362169,64.0,96.0,79.83333333333333
2363168,66.0,100.0,80.0
2363863,70.0,87.0,80.6
2363875,65.0,100.0,83.71428571428571
2364160,76.0,100.0,87.83333333333333
2364471,72.0,90.0,83.4
