,index,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
23311,23311,5,0,544212,0,4,0,6,0,0,60,0,2,4.253176043557168,4687.0
23312,23312,5,0,544249,1,5,0,2,0,0,60,0,2,4.9169675090252705,1362.0
23313,23313,5,0,544279,1,12,2,0,0,0,60,0,1,1.0769230769230769,14.0
23314,23314,5,0,544295,1,8,0,9,1,0,60,1,2,4.337268128161889,2572.0
23315,23315,5,0,544313,1,2,0,6,0,0,120,0,2,4.8457207207207205,4303.0
23316,23316,5,0,544479,0,6,1,9,1,0,60,0,2,5.565393988627132,6851.0
23317,23317,5,0,544530,1,6,0,4,0,0,60,0,2,5.845637583892618,4355.0
23318,23318,5,0,544543,1,4,0,1,1,0,60,0,1,4.306285714285714,3768.0
23319,23319,5,0,544651,0,3,2,1,0,0,120,1,3,3.090909090909091,306.0
23320,23320,5,0,544697,1,10,2,5,0,0,60,0,1,2.7267080745341614,439.0
23322,23322,5,0,544847,1,6,1,0,0,0,120,1,1,4.862244897959184,1906.0
23323,23323,5,0,544850,1,6,2,6,1,0,90,1,2,4.817991631799163,9212.0
23324,23324,5,0,544880,1,11,2,9,0,0,120,0,1,4.100478468899522,857.0
23325,23325,5,0,544894,1,8,2,3,0,0,60,0,2,4.534370946822309,3496.0
23326,23326,5,0,544930,1,8,0,5,0,0,60,0,3,3.659090909090909,322.0
23328,23328,5,0,544963,1,7,0,9,1,0,60,0,2,4.742481203007519,2523.0
23329,23329,5,0,544991,1,5,0,4,0,0,120,0,2,5.127371273712737,1892.0
23330,23330,5,0,545048,0,5,0,7,0,0,60,0,1,4.930807248764415,2993.0
23331,23331,5,0,545080,1,11,0,2,0,0,60,0,1,3.1153846153846154,2106.0
23332,23332,5,0,545229,1,5,1,8,1,0,60,0,0,4.367549668874172,5276.0
23333,23333,5,0,545377,1,8,0,8,0,0,60,0,1,4.394101876675603,1639.0
23335,23335,5,0,545384,1,1,2,1,0,0,120,0,1,2.5135135135135136,186.0
23338,23338,5,0,545565,1,7,0,7,0,0,120,0,3,3.0714285714285716,129.0
23340,23340,5,0,545604,1,12,0,7,0,0,90,0,1,2.556603773584906,271.0
23341,23341,5,0,545693,1,0,0,4,1,0,90,1,3,4.2601156069364166,737.0
23342,23342,5,0,545720,1,4,0,4,0,0,90,0,1,5.4668435013262595,2061.0
23343,23343,5,0,545751,1,8,2,9,0,0,90,0,1,3.891041162227603,1607.0
23344,23344,5,0,545791,1,11,2,0,1,0,120,1,3,2.2222222222222223,20.0
23345,23345,5,0,545909,1,6,2,5,0,0,120,0,2,4.535042735042735,2653.0
23346,23346,5,0,545918,1,8,2,6,0,0,120,0,3,2.6476190476190475,278.0
23347,23347,5,0,545944,1,10,0,2,0,0,120,0,3,2.6666666666666665,304.0
23348,23348,5,0,545951,0,10,0,7,0,0,60,0,3,3.1650943396226414,671.0
23349,23349,5,0,546048,1,10,0,7,0,0,60,0,1,2.372549019607843,121.0
23350,23350,5,0,546141,1,3,3,1,1,0,60,0,1,10.571428571428571,148.0
23351,23351,5,0,546164,1,8,2,5,1,0,60,0,3,2.9083969465648853,381.0
23352,23352,5,0,546215,1,3,2,5,0,0,60,0,2,4.456973293768546,4506.0
23353,23353,5,0,546243,1,3,2,1,0,0,60,0,3,3.914285714285714,411.0
23354,23354,5,0,546262,1,8,0,7,0,0,120,0,3,3.6334405144694535,1130.0
23355,23355,5,0,546329,1,1,0,0,0,0,60,1,1,3.5700934579439254,1910.0
23356,23356,5,0,546348,0,12,0,3,0,0,60,0,2,4.6301775147929,4695.0
23357,23357,5,0,546396,1,0,0,2,1,0,60,0,3,3.1106382978723404,731.0
23358,23358,5,0,546408,1,2,2,1,0,0,60,0,1,2.957692307692308,769.0
23359,23359,5,0,546412,1,7,2,3,0,0,60,0,1,3.638805970149254,2438.0
23360,23360,5,0,546431,1,2,2,8,0,0,120,0,1,2.6825396825396823,169.0
23361,23361,5,0,546439,0,8,2,3,1,0,60,0,3,4.959537572254336,1716.0
23362,23362,5,0,546464,1,0,2,8,0,0,60,0,0,4.623979912115505,7366.0
23363,23363,5,0,546563,1,9,2,5,0,0,60,0,3,4.378986866791744,2334.0
23364,23364,5,0,546583,1,1,1,4,0,0,60,0,2,5.258137774413323,6946.0
23365,23365,5,0,546682,1,8,1,8,0,0,60,0,2,4.017629774730656,4102.0
23366,23366,5,0,546780,1,10,2,2,0,0,60,0,1,2.919799498746867,1165.0
23368,23368,5,0,546868,1,0,2,2,0,0,60,0,1,3.869565217391304,534.0
23369,23369,5,0,546912,1,1,0,2,0,0,60,0,2,3.593464052287582,2749.0
23370,23370,5,0,546925,1,6,1,9,1,0,60,0,2,4.291913214990138,4352.0
23371,23371,5,0,546932,0,9,0,0,0,0,60,0,2,4.7421259842519685,2409.0
23372,23372,5,0,547014,1,11,2,9,0,0,60,0,2,4.335423197492163,5532.0
23373,23373,5,0,547128,1,10,0,2,0,0,120,1,3,4.585421412300684,2013.0
23374,23374,5,0,547228,0,2,1,7,0,0,60,0,2,4.354669464847849,4150.0
23376,23376,5,0,547302,1,10,2,6,1,0,60,0,1,5.073846153846154,1649.0
23377,23377,5,0,547399,1,2,2,0,0,0,60,0,2,4.063545150501672,2430.0
23378,23378,5,0,547400,0,2,2,0,0,0,60,1,0,4.2944162436548226,1692.0
23379,23379,5,0,547534,0,8,0,7,0,0,60,0,1,4.3076923076923075,448.0
23380,23380,5,0,547581,1,12,0,6,0,0,60,0,0,4.302954116907605,6846.0
23381,23381,5,0,547609,1,3,3,1,0,0,120,0,3,1.4166666666666667,17.0
23382,23382,5,0,547666,1,3,1,3,0,0,90,0,3,4.231578947368421,402.0
23384,23384,5,0,547876,1,8,0,2,0,0,60,0,3,2.8207547169811322,299.0
23385,23385,5,0,547884,1,7,2,5,0,0,60,0,3,3.554655870445344,878.0
23387,23387,5,0,548043,1,11,2,1,0,0,60,1,3,3.5833333333333335,129.0
23388,23388,5,0,548057,0,4,0,2,0,0,60,0,1,5.620052770448549,2130.0
23389,23389,5,0,548087,0,8,0,4,0,0,60,0,2,5.437557816836263,5878.0
23390,23390,5,0,548095,1,10,0,1,0,0,120,0,0,3.8583042973286874,3322.0
23391,23391,5,0,548099,0,0,0,3,1,0,60,0,2,4.316100443131463,5844.0
23392,23392,5,0,548180,1,10,2,0,0,0,60,0,1,3.5067567567567566,519.0
23393,23393,5,0,548219,0,0,0,8,0,0,60,1,2,5.517552657973922,5501.0
23394,23394,5,0,548312,1,7,0,0,0,0,60,0,0,3.999,3999.0
23396,23396,5,0,548352,1,0,0,6,0,0,60,0,2,4.410828025477707,4155.0
23397,23397,5,0,548415,1,1,0,4,1,0,60,1,3,4.012893982808023,2801.0
23398,23398,5,0,548459,0,2,2,7,0,0,60,0,2,3.994544462629569,7322.0
23399,23399,5,0,548521,0,1,2,2,0,0,60,0,2,4.116205533596838,5207.0
23400,23400,5,0,548547,0,6,0,2,0,0,60,0,3,2.9836065573770494,1092.0
23401,23401,5,0,548573,1,5,2,2,0,0,60,0,3,4.333333333333333,2496.0
23403,23403,5,0,548741,1,12,0,3,0,0,60,0,1,3.673469387755102,180.0
23404,23404,5,0,548759,1,11,2,6,0,0,60,0,2,4.486706456863809,8269.0
23405,23405,5,0,548764,1,0,0,3,0,0,60,0,2,8.193103448275862,2376.0
23406,23406,5,0,548819,0,3,2,8,0,0,60,0,3,3.75,15.0
23408,23408,5,0,548893,1,0,2,7,0,0,60,1,3,2.9245283018867925,155.0
23409,23409,5,0,548926,0,0,0,7,0,0,120,0,1,4.769230769230769,1488.0
23410,23410,5,0,548938,1,11,0,2,1,0,60,0,1,3.0328947368421053,461.0
23411,23411,5,0,548948,1,4,0,5,0,0,120,0,3,2.6683673469387754,523.0
23412,23412,5,0,548969,1,0,0,9,0,0,90,1,3,2.819004524886878,623.0
23413,23413,5,0,549014,1,10,2,2,0,0,90,1,1,5.7844311377245505,966.0
23414,23414,5,0,549056,1,8,0,7,0,0,60,0,1,3.486666666666667,523.0
23415,23415,5,0,549065,1,6,1,2,0,0,120,0,2,6.094928478543563,9374.0
23416,23416,5,0,549093,0,6,2,3,0,0,60,0,1,2.7419354838709675,255.0
23417,23417,5,0,549149,1,8,2,8,0,0,60,0,1,3.1857142857142855,223.0
23418,23418,5,0,549239,1,11,0,8,0,0,60,0,2,4.598984771573604,4530.0
23419,23419,5,0,549311,1,0,0,5,0,0,90,0,3,2.7045454545454546,119.0
23420,23420,5,0,549343,1,8,0,7,0,0,60,0,2,4.829937304075235,6163.0
23421,23421,5,0,549369,1,11,0,2,0,0,60,0,2,4.5067796610169495,2659.0
23422,23422,5,0,549370,1,7,2,4,1,0,60,0,1,4.475955610357583,3630.0
23423,23423,5,0,549410,1,5,0,8,0,0,60,0,1,2.467289719626168,528.0
23424,23424,5,0,549420,1,7,0,3,1,0,60,0,0,4.204270462633452,5907.0
23425,23425,5,0,549504,1,11,2,1,0,0,60,0,3,3.212698412698413,1012.0
23426,23426,5,0,549505,1,8,2,8,0,0,60,1,3,1.9285714285714286,27.0
23427,23427,5,0,549513,1,10,2,2,0,0,60,0,3,3.981132075471698,1266.0
23428,23428,5,0,549517,1,10,1,6,0,0,60,0,2,4.886075949367089,5404.0
23429,23429,5,0,549537,1,12,0,6,0,0,120,0,2,4.690076335877863,3072.0
23430,23430,5,0,549596,1,1,0,4,1,0,60,0,1,4.352415026833632,2433.0
23431,23431,5,0,549626,0,11,2,1,0,0,60,0,2,4.408745247148289,4638.0
23432,23432,5,0,549670,1,4,0,8,0,0,60,0,1,4.380952380952381,92.0
23433,23433,5,0,549706,0,8,1,9,0,0,60,0,2,5.19056974459725,2642.0
23434,23434,5,0,549751,1,6,1,0,1,0,60,0,1,4.930711610486892,2633.0
23435,23435,5,0,549790,1,0,0,4,0,0,60,0,2,4.362288135593221,4118.0
23436,23436,5,0,549792,1,0,1,7,0,0,90,0,3,3.473469387755102,851.0
23437,23437,5,0,549825,1,1,0,6,0,0,60,0,2,4.420289855072464,1525.0
23439,23439,5,0,549904,0,11,2,0,0,0,120,0,1,3.0,6.0
23440,23440,5,0,550024,1,3,2,2,1,0,60,0,3,5.2356792144026185,3199.0
23441,23441,5,0,550026,0,4,0,5,0,0,60,0,2,5.633620689655173,1307.0
23442,23442,5,0,550095,1,7,2,5,0,0,60,0,1,2.5063291139240507,198.0
23443,23443,5,0,550123,1,11,2,8,1,0,60,0,2,5.224334600760456,4122.0
23444,23444,5,0,550246,1,7,2,8,1,0,120,0,3,2.8297872340425534,399.0
23445,23445,5,0,550272,1,8,0,8,0,0,60,0,2,4.730072463768116,2611.0
23446,23446,5,0,550287,1,6,0,7,0,0,60,0,2,3.98284561049445,3947.0
23447,23447,5,0,550377,1,2,2,8,0,0,60,0,3,2.6991525423728815,637.0
23448,23448,5,0,550435,1,0,0,9,0,0,120,0,1,4.240909090909091,1866.0
23449,23449,5,0,550470,1,8,0,9,0,0,60,0,0,3.703601108033241,5348.0
23450,23450,5,0,550495,1,11,2,7,1,0,60,0,0,4.64695652173913,5344.0
23451,23451,5,0,550610,1,10,2,9,0,0,60,0,3,1.8,18.0
23452,23452,5,0,550617,1,9,0,2,0,0,120,1,1,2.0970873786407767,216.0
23453,23453,5,0,550651,1,3,2,1,1,0,60,0,2,4.390646492434663,3192.0
23454,23454,5,0,550736,1,8,0,6,0,0,60,0,2,4.166376306620209,4783.0
23455,23455,5,0,550763,1,0,0,5,1,0,60,0,0,4.773059057730591,7193.0
23456,23456,5,0,550787,0,2,0,0,0,0,60,0,1,5.996088657105607,4599.0
23457,23457,5,0,550792,0,6,2,5,0,0,120,0,1,4.957196361690744,9265.0
23458,23458,5,0,550797,0,5,0,0,0,0,60,0,2,4.464932126696833,3947.0
23459,23459,5,0,550802,1,4,2,5,0,0,60,0,2,5.670694864048339,1877.0
23461,23461,5,0,550853,1,11,2,2,1,0,60,1,2,4.722659667541557,5398.0
23462,23462,5,0,550866,1,10,0,2,0,0,120,0,1,3.768996960486322,1240.0
23463,23463,5,0,550909,1,0,2,7,0,0,90,0,1,3.3054054054054056,1223.0
23464,23464,5,0,550933,1,5,0,7,1,0,60,0,2,4.8733812949640285,3387.0
23465,23465,5,0,550961,1,3,0,3,0,0,90,0,1,2.211764705882353,376.0
23466,23466,5,0,551027,1,3,2,5,0,0,60,0,2,6.673333333333333,8008.0
23467,23467,5,0,551052,1,9,0,7,0,0,90,0,3,2.9047619047619047,305.0
23468,23468,5,0,551058,1,7,1,1,0,0,90,0,2,5.43466172381835,5864.0
23469,23469,5,0,551061,1,6,0,8,0,0,60,0,1,3.393162393162393,397.0
23470,23470,5,0,551134,0,12,2,0,0,0,60,0,3,2.185185185185185,295.0
23471,23471,5,0,551137,1,12,2,0,1,0,60,0,3,2.6875,43.0
23472,23472,5,0,551142,1,8,2,3,1,0,60,1,3,3.598911070780399,1983.0
23473,23473,5,0,551156,1,12,2,1,0,0,90,0,3,1.0,1.0
23474,23474,5,0,551190,1,3,0,0,1,0,60,0,1,2.5,70.0
23475,23475,5,0,551212,1,9,0,9,0,0,60,0,0,4.212962962962963,3640.0
23476,23476,5,0,551258,1,5,0,2,0,0,60,0,2,4.234303215926493,2765.0
23477,23477,5,0,551287,1,4,0,0,0,0,60,0,1,2.217391304347826,306.0
23478,23478,5,0,551311,1,8,2,1,0,0,60,0,2,4.355263157894737,2979.0
23479,23479,5,0,551397,1,2,0,5,0,0,60,0,2,4.792639773531493,6772.0
23480,23480,5,0,551482,1,1,1,7,1,0,60,0,1,2.5,15.0
23482,23482,5,0,551495,1,9,2,1,0,0,60,0,1,4.27027027027027,1738.0
23484,23484,5,0,551583,1,5,1,5,0,0,60,0,2,4.59802538787024,3260.0
23485,23485,5,0,551602,1,5,2,5,0,0,120,0,2,4.536050156739812,2894.0
23486,23486,5,0,551688,1,0,2,3,0,0,60,0,1,4.522788203753351,1687.0
23487,23487,5,0,551730,1,10,0,3,0,0,60,0,1,3.150735294117647,857.0
23488,23488,5,0,551764,1,8,2,7,0,0,120,0,3,2.5952380952380953,109.0
23489,23489,5,0,551791,1,11,0,3,0,0,60,0,2,3.681214421252372,1940.0
23490,23490,5,0,551796,0,10,0,2,0,0,60,0,2,3.956170703575548,3430.0
23491,23491,5,0,551805,1,5,2,2,0,0,120,0,2,3.9545454545454546,1740.0
23493,23493,5,0,552057,1,0,0,3,0,0,60,0,1,2.935672514619883,502.0
23494,23494,5,0,552142,1,11,0,2,0,0,120,0,2,3.7034120734908136,1411.0
23496,23496,5,0,552284,1,0,0,8,0,0,60,0,3,2.875,138.0
23497,23497,5,0,552320,1,6,0,1,0,0,60,0,2,4.12316715542522,1406.0
23498,23498,5,0,552374,1,9,2,8,0,0,60,1,2,5.495594713656388,2495.0
23499,23499,5,0,552395,1,12,0,0,0,0,60,1,3,4.7550675675675675,2815.0
23500,23500,5,0,552450,1,3,2,0,1,0,120,0,1,5.653905053598775,3692.0
23501,23501,5,0,552491,0,3,2,3,0,0,60,0,2,3.463659147869674,2764.0
23502,23502,5,0,552560,1,8,1,4,0,0,120,0,1,2.7971014492753623,193.0
23503,23503,5,0,552567,1,3,0,0,0,0,120,0,1,5.15748031496063,655.0
23504,23504,5,0,552580,1,8,2,5,0,0,60,0,3,2.9732142857142856,333.0
23506,23506,5,0,552648,1,5,2,0,0,0,90,0,1,4.564935064935065,2812.0
23507,23507,5,0,552708,1,3,0,0,0,0,90,0,0,5.0554323725055434,4560.0
23508,23508,5,0,552721,1,9,2,9,0,0,60,0,2,5.677685950413223,2748.0
23509,23509,5,0,552740,0,3,0,4,0,0,90,0,3,2.832369942196532,490.0
23510,23510,5,0,552834,1,5,2,5,0,0,60,0,1,3.6383442265795205,1670.0
23511,23511,5,0,552987,1,7,1,1,1,0,60,0,2,4.096363636363637,4506.0
23512,23512,5,0,553017,1,12,2,2,1,0,60,0,1,4.952548330404218,2818.0
23513,23513,5,0,553100,1,1,2,2,0,0,60,0,2,5.412204234122043,4346.0
23514,23514,5,0,553104,1,10,2,6,0,0,120,0,2,4.085217391304348,2349.0
23516,23516,5,0,553155,1,9,1,8,1,0,90,0,0,3.8643578643578644,2678.0
23517,23517,5,0,553220,1,8,0,3,1,0,60,0,0,5.336904761904762,4483.0
23519,23519,5,0,553262,1,5,0,1,0,0,60,0,2,6.182456140350877,15858.0
23520,23520,5,0,553325,1,10,2,5,0,0,60,0,1,4.687224669603524,4256.0
23521,23521,5,0,553404,1,0,2,2,0,0,120,0,3,2.9,174.0
23522,23522,5,0,553425,1,0,0,9,1,0,60,0,2,4.0951276102088165,1765.0
23523,23523,5,0,553500,1,11,0,5,0,0,60,0,2,4.142702702702703,3832.0
23524,23524,5,0,553528,0,3,2,2,0,0,60,0,1,3.5471976401179943,2405.0
23527,23527,5,0,553655,0,1,0,5,0,0,60,0,2,3.319178082191781,2423.0
23528,23528,5,0,553727,1,1,2,5,0,0,90,0,1,3.962745098039216,2021.0
23529,23529,5,0,553781,0,2,0,5,0,0,60,0,2,4.885952712100139,7026.0
23530,23530,5,0,553813,1,11,2,4,0,0,60,0,1,5.091145833333333,1955.0
23531,23531,5,0,553831,0,7,2,3,0,0,120,0,2,3.3000898472596587,3673.0
23532,23532,5,0,553834,0,1,2,2,0,0,60,1,3,3.3128491620111733,1186.0
23533,23533,5,0,553841,1,6,0,8,1,0,60,0,1,3.18796992481203,424.0
23534,23534,5,0,553878,1,5,2,7,0,0,60,0,2,4.610722610722611,1978.0
23535,23535,5,0,553963,1,4,2,0,0,0,120,0,1,4.2541720154043645,3314.0
23536,23536,5,0,554038,1,9,0,7,0,0,120,0,1,6.263636363636364,5512.0
23537,23537,5,0,554044,1,0,0,7,0,0,60,0,2,4.930203045685279,3885.0
23538,23538,5,0,554045,1,12,0,2,0,0,60,0,3,3.5494505494505493,323.0
23539,23539,5,0,554152,1,3,0,2,0,0,60,1,3,2.4680851063829787,116.0
23540,23540,5,0,554166,1,12,0,0,0,0,120,0,1,6.649606299212598,1689.0
23541,23541,5,0,554236,1,6,1,5,0,0,60,0,2,3.7090012330456226,3008.0
23542,23542,5,0,554256,1,0,0,4,0,0,60,0,1,5.139112903225806,2549.0
23543,23543,5,0,554289,1,8,1,8,0,0,60,0,2,5.013615733736763,3314.0
23544,23544,5,0,554331,1,8,2,9,1,0,60,0,2,5.950710108604845,7123.0
23545,23545,5,0,554365,1,5,2,6,0,0,120,0,3,5.09433962264151,810.0
23546,23546,5,0,554372,1,9,2,7,0,0,60,0,2,4.50856055802156,7110.0
23547,23547,5,0,554435,0,3,0,5,0,0,90,0,1,6.454878048780488,5293.0
23548,23548,5,0,554476,1,12,0,1,0,0,60,0,2,4.486636971046771,4029.0
23549,23549,5,0,554558,1,12,2,4,0,0,60,0,0,4.303933253873659,7222.0
23550,23550,5,0,554592,1,9,0,2,0,0,60,0,2,3.999185667752443,4911.0
23551,23551,5,0,554620,1,3,0,2,0,0,70,1,2,4.318949343339587,2302.0
23552,23552,5,0,554664,1,4,2,3,0,0,120,0,2,4.1904,2619.0
23553,23553,5,0,554748,1,9,2,3,0,0,60,1,2,5.479973297730307,8209.0
23554,23554,5,0,554761,1,6,0,2,1,0,60,0,2,3.728033472803347,1782.0
23555,23555,5,0,554813,1,8,0,9,0,0,60,0,2,4.879356568364611,5460.0
23556,23556,5,0,554852,1,12,0,7,1,0,90,0,2,5.899501069137562,8277.0
23558,23558,5,0,554908,1,5,0,4,1,0,60,0,0,3.818604651162791,4105.0
23559,23559,5,0,554919,1,10,0,8,0,0,60,1,3,2.9064039408866993,1770.0
23560,23560,5,0,554923,1,7,0,6,0,0,60,0,1,4.195011337868481,1850.0
23561,23561,5,0,554940,1,5,0,3,0,0,60,0,1,4.689542483660131,2870.0
23562,23562,5,0,554946,1,5,0,8,0,0,60,0,1,1.8807339449541285,205.0
23564,23564,5,0,555144,1,9,2,5,1,0,120,0,2,4.823244552058111,3984.0
23565,23565,5,0,555148,1,11,2,0,0,0,60,0,3,2.742857142857143,96.0
23566,23566,5,0,555168,1,3,0,3,0,0,60,0,3,2.5789473684210527,49.0
23567,23567,5,0,555178,1,8,2,9,0,0,60,0,3,2.0,2.0
23568,23568,5,0,555250,1,11,2,1,0,0,150,0,2,4.769825918762089,2466.0
23569,23569,5,0,555349,1,1,2,4,0,0,60,0,1,4.312072892938496,1893.0
23570,23570,5,0,555444,1,5,1,2,0,0,60,0,2,3.8067632850241546,3940.0
23571,23571,5,0,555503,1,6,1,1,0,0,60,0,2,4.857449088960343,4532.0
23572,23572,5,0,555539,1,12,0,3,0,0,90,0,3,1.6470588235294117,28.0
23573,23573,5,0,555609,1,3,2,2,1,0,60,0,3,1.986046511627907,427.0
23574,23574,5,0,555619,1,5,1,8,0,0,60,0,1,3.6948529411764706,1005.0
23575,23575,5,0,555653,1,5,2,2,0,0,180,0,3,2.7142857142857144,152.0
23576,23576,5,0,555709,1,3,3,2,1,0,60,0,3,3.173789173789174,1114.0
23577,23577,5,0,555786,1,10,0,9,0,0,90,0,3,3.039647577092511,690.0
23578,23578,5,0,556004,1,0,0,0,1,0,120,0,1,4.5187032418952615,1812.0
23579,23579,5,0,556022,1,9,0,7,0,0,60,0,2,5.982897384305835,5947.0
23580,23580,5,0,556121,1,0,2,2,1,0,60,0,1,4.440828402366864,1501.0
23581,23581,5,0,556126,1,3,0,8,1,0,60,1,3,2.951219512195122,847.0
23582,23582,5,0,556133,1,11,0,6,0,0,60,0,2,3.6658749010292953,4630.0
23584,23584,5,0,556153,1,7,0,2,0,0,60,0,3,3.298507462686567,442.0
23586,23586,5,0,556210,1,12,2,6,0,0,60,0,2,3.9153976311336716,6942.0
23587,23587,5,0,556251,1,5,0,6,0,0,60,0,2,5.635204081632653,2209.0
23588,23588,5,0,556302,1,12,2,7,0,0,60,0,2,3.262428687856561,4003.0
23589,23589,5,0,556351,0,11,2,1,0,0,60,1,1,4.021782178217822,2031.0
23590,23590,5,0,556391,1,1,2,5,0,0,60,1,2,3.621187800963082,2256.0
23591,23591,5,0,556404,1,8,0,9,1,0,60,0,3,3.9166666666666665,1410.0
23592,23592,5,0,556408,1,9,0,7,0,0,60,0,3,2.1818181818181817,192.0
23593,23593,5,0,556429,1,11,2,2,0,0,60,0,2,3.577319587628866,5899.0
23594,23594,5,0,556440,1,6,1,5,1,0,60,1,2,4.733463035019455,4866.0
23595,23595,5,0,556489,1,3,2,4,1,0,60,0,3,2.2857142857142856,96.0
23596,23596,5,0,556492,1,8,0,9,0,0,90,0,3,4.46865671641791,1497.0
23597,23597,5,0,556498,1,5,2,0,0,0,60,0,2,5.386363636363637,2370.0
23598,23598,5,0,556540,1,8,2,8,0,0,60,0,2,4.567643742953777,8103.0
23600,23600,5,0,556567,0,0,0,6,0,0,60,0,2,4.671081677704194,2116.0
23601,23601,5,0,556659,1,0,2,6,1,0,60,0,2,5.4556354916067145,6825.0
23602,23602,5,0,556783,0,0,1,7,1,0,60,0,0,5.4331096196868005,12143.0
23603,23603,5,0,556880,1,7,2,6,0,0,60,0,1,3.9873417721518987,1575.0
23604,23604,5,0,556911,1,3,0,1,0,0,120,1,3,3.314720812182741,653.0
23605,23605,5,0,556924,0,3,0,3,0,0,60,0,2,3.7332869080779942,5361.0
23607,23607,5,0,556931,1,12,0,5,0,0,60,0,1,5.439222042139384,3356.0
23608,23608,5,0,556945,0,0,1,8,1,0,60,0,2,4.929859719438878,4920.0
23609,23609,5,0,556970,1,9,2,9,0,0,60,0,1,2.8514285714285714,499.0
23610,23610,5,0,557053,1,4,2,4,1,0,60,0,2,4.0889929742388755,6984.0
23611,23611,5,0,557089,0,0,0,7,1,0,60,0,3,3.28,82.0
23612,23612,5,0,557129,1,12,0,1,0,0,60,0,1,2.643939393939394,1047.0
23613,23613,5,0,557177,1,8,2,9,0,0,60,0,2,6.13151364764268,2471.0
23614,23614,5,0,557203,1,3,0,7,0,0,60,0,1,2.512396694214876,304.0
23615,23615,5,0,557314,1,12,0,2,0,0,120,0,2,4.820224719101123,3003.0
23616,23616,5,0,557345,1,0,0,8,0,0,60,0,0,5.167216721672167,9394.0
23617,23617,5,0,557388,1,8,2,3,0,0,60,0,2,4.016905071521457,6178.0
23619,23619,5,0,557469,1,2,0,8,0,0,120,0,3,2.9558823529411766,201.0
23620,23620,5,0,557542,1,11,0,1,0,0,60,0,3,4.264705882352941,580.0
23623,23623,5,0,557710,0,6,1,6,1,0,60,1,0,5.200543847722638,15300.0
23624,23624,5,0,557735,1,9,2,7,0,0,120,0,3,3.564655172413793,1654.0
23625,23625,5,0,557773,1,8,0,1,1,0,60,0,3,4.506369426751593,1415.0
23626,23626,5,0,557787,1,3,0,7,0,0,120,0,2,4.823529411764706,1394.0
23627,23627,5,0,557792,1,8,2,5,0,0,60,0,1,3.493827160493827,283.0
23628,23628,5,0,557811,1,1,0,0,0,0,90,0,2,5.776450511945392,3385.0
23629,23629,5,0,557840,1,11,2,0,0,0,60,0,0,4.876712328767123,6408.0
23630,23630,5,0,557877,1,10,0,5,0,0,60,0,2,3.4958847736625516,1699.0
23631,23631,5,0,557891,1,12,0,1,0,0,60,0,2,4.90845886442642,4236.0
23632,23632,5,0,557908,0,11,0,1,0,0,60,1,3,3.300751879699248,878.0
23634,23634,5,0,558098,1,8,0,5,0,0,60,1,2,5.375375375375375,3580.0
23635,23635,5,0,558104,0,0,0,9,0,0,60,0,2,3.939075630252101,5625.0
23637,23637,5,0,558208,1,6,1,9,1,0,60,0,2,5.333065164923572,13258.0
23638,23638,5,0,558244,1,10,1,4,0,0,60,0,3,3.840816326530612,941.0
23639,23639,5,0,558262,1,8,0,7,0,0,150,0,1,3.079710144927536,425.0
23640,23640,5,0,558280,1,1,0,6,0,0,90,0,2,4.822888283378747,1770.0
23642,23642,5,0,558404,1,3,2,2,0,0,120,0,3,2.5616438356164384,187.0
23644,23644,5,0,558503,1,11,2,3,0,0,60,0,2,4.579778830963665,2899.0
23645,23645,5,0,558558,1,7,1,9,1,0,60,0,0,4.305402425578832,7810.0
23646,23646,5,0,558597,1,4,0,2,0,0,60,0,0,3.9283819628647216,4443.0
23647,23647,5,0,558628,1,8,2,6,0,0,60,0,2,4.306554953178906,8738.0
23648,23648,5,0,558692,1,8,2,1,0,0,60,0,1,4.342105263157895,1485.0
23649,23649,5,0,558760,1,7,0,1,0,0,90,0,2,5.580487804878048,1144.0
23650,23650,5,0,558770,0,5,2,4,1,0,60,0,2,3.862199747155499,3055.0
23651,23651,5,0,558772,0,5,0,4,0,0,60,0,2,4.982781456953642,3762.0
23652,23652,5,0,558776,1,9,2,0,0,0,60,0,3,2.956896551724138,343.0
23653,23653,5,0,558801,1,10,2,5,1,0,60,0,2,4.434131736526946,5924.0
23654,23654,5,0,558807,1,0,0,7,0,0,60,0,3,3.5930521091811416,1448.0
23655,23655,5,0,558851,1,12,2,0,0,0,60,0,2,4.571937321937322,6419.0
23656,23656,5,0,558854,1,11,2,0,0,0,60,0,1,3.8644688644688645,1055.0
23657,23657,5,0,558907,0,11,0,4,0,0,60,0,2,4.4106614017769,4468.0
23658,23658,5,0,558915,1,9,0,4,0,0,120,1,2,5.775752051048314,6336.0
23660,23660,5,0,558963,1,12,2,3,0,0,60,0,2,4.40234375,2254.0
23661,23661,5,0,559004,1,2,0,2,0,0,60,0,0,2.912200684150513,2554.0
23662,23662,5,0,559019,1,0,2,3,0,0,120,0,3,2.2857142857142856,16.0
23663,23663,5,0,559058,1,7,2,7,0,0,60,0,2,5.971332209106239,7082.0
23664,23664,5,0,559062,1,1,2,7,1,0,60,0,1,4.398230088495575,497.0
23665,23665,5,0,559155,1,5,1,2,1,0,60,0,2,6.876504116529449,10858.0
